Bus ID,Current Stop,Next Stop,Latitude,Longitude,Passengers,Estimated Time,Date,Time
5,Baykal,Intercity Bus Station,35.12235716666667,33.9326105,0,0:00:05,2025-01-17,21:08:28
5,Intercity Bus Station,Sanayi,35.1228525,33.931688333333334,0,0:00:58,2025-01-17,21:09:56
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-17,23:56:35
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-17,23:59:16
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:02:29
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:07:14
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:08:10
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:08:40
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:09:09
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:10:20
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:11:59
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:12:54
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:14:25
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:14:43
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:15:09
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:17:29
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:19:08
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:19:08
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:20:28
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:20:28
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:21:28
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:21:28
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:21:55
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:21:55
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:22:40
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:22:40
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:24:11
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:24:11
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:24:35
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:24:36
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:25:20
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:25:20
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,00:38:26
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,13:16:19
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,13:46:53
5,uni bus station,registration,35.130440166666666,33.9179135,0,0:02:07,2025-01-18,15:10:03
5,uni bus station,registration,0.0,0.0,0,"5 days, 1:26:06",2025-01-18,17:01:26
5,uni bus station,registration,35.130272833333336,33.918179,0,0:02:09,2025-01-18,17:08:24
5,uni bus station,registration,35.13029183333333,33.918174,0,0:02:09,2025-01-18,17:08:25
5,uni bus station,registration,35.130274,33.9181855,0,0:02:09,2025-01-18,17:08:26
5,uni bus station,registration,35.13028216666667,33.918186,0,0:02:09,2025-01-18,17:08:27
5,uni bus station,registration,35.13029083333333,33.91818116666666,0,0:02:09,2025-01-18,17:08:28
5,uni bus station,registration,35.1303005,33.91818116666666,0,0:02:09,2025-01-18,17:08:29
5,uni bus station,registration,35.13031083333333,33.9181645,0,0:02:09,2025-01-18,17:08:30
5,uni bus station,registration,35.13032583333333,33.918178,0,0:02:09,2025-01-18,17:08:31
5,uni bus station,registration,35.130338333333334,33.91819116666667,0,0:02:08,2025-01-18,17:08:32
5,uni bus station,registration,0.0,0.0,0,"5 days, 1:26:06",2025-01-18,17:08:33
5,uni bus station,registration,35.1300985,33.918197166666666,0,0:02:10,2025-01-18,17:08:38
5,uni bus station,registration,35.1300985,33.91816266666667,0,0:02:10,2025-01-18,17:08:39
5,uni bus station,registration,35.1300945,33.918134333333334,0,0:02:10,2025-01-18,17:08:40
5,uni bus station,registration,35.1300915,33.918121,0,0:02:10,2025-01-18,17:08:41
5,uni bus station,registration,35.1301,33.918103333333335,0,0:02:10,2025-01-18,17:08:42
5,uni bus station,registration,35.130102666666666,33.91809383333333,0,0:02:10,2025-01-18,17:08:43
5,uni bus station,registration,35.1298845,33.918164833333336,0,0:02:12,2025-01-18,17:08:44
